time,rna_copies,label,filename,virus
2024-09-30,0.0,start,FluA-BLE.csv,FLUA
2024-10-07,0.0,start,FluA-BLE.csv,FLUA
2024-10-14,0.0,start,FluA-BLE.csv,FLUA
2024-10-21,0.0,start,FluA-BLE.csv,FLUA
2024-10-28,0.0,start,FluA-BLE.csv,FLUA
2024-11-04,0.0,start,FluA-BLE.csv,FLUA
2024-11-11,0.0,start,FluA-BLE.csv,FLUA
2024-11-18,0.0,start,FluA-BLE.csv,FLUA
2024-11-25,0.0,start,FluA-BLE.csv,FLUA
2024-12-02,115273189111.47,start,FluA-BLE.csv,FLUA
2024-12-09,132666274608.049,on going,FluA-BLE.csv,FLUA
2024-12-16,842027741560.765,on going,FluA-BLE.csv,FLUA
2025-01-13,531080972040.659,on going,FluA-BLE.csv,FLUA
2025-01-20,645933143509.81,on going,FluA-BLE.csv,FLUA
2025-01-27,5932811817905.49,on going,FluA-BLE.csv,FLUA
2025-02-03,636279663109.137,on going,FluA-BLE.csv,FLUA
2025-02-10,1019968022512.38,on going,FluA-BLE.csv,FLUA
2025-02-17,1968656264846.86,on going,FluA-BLE.csv,FLUA
2025-02-24,1011555303720.99,on going,FluA-BLE.csv,FLUA
2025-03-03,351556623953.275,on going,FluA-BLE.csv,FLUA
2025-03-10,172320329092.33,end,FluA-BLE.csv,FLUA
2025-03-17,241013954391.072,end,FluA-BLE.csv,FLUA
2025-03-24,184829160700.598,end,FluA-BLE.csv,FLUA
2025-03-31,131765531499.217,end,FluA-BLE.csv,FLUA
2025-04-07,86268187309.5986,end,FluA-BLE.csv,FLUA
2025-04-14,0.0,end,FluA-BLE.csv,FLUA
2025-04-21,61501161541.6704,end,FluA-BLE.csv,FLUA
2025-04-28,0.0,end,FluA-BLE.csv,FLUA
2025-05-05,0.0,end,FluA-BLE.csv,FLUA
2025-05-12,0.0,end,FluA-BLE.csv,FLUA
2025-05-19,0.0,none,FluA-BLE.csv,FLUA
2025-05-26,0.0,none,FluA-BLE.csv,FLUA
2025-06-02,0.0,none,FluA-BLE.csv,FLUA
2025-06-09,0.0,none,FluA-BLE.csv,FLUA
2025-06-16,0.0,none,FluA-BLE.csv,FLUA
2025-06-23,0.0,none,FluA-BLE.csv,FLUA
2024-09-30,0.0,none,FluA-BLE.csv,FLUA
2024-10-07,0.0,none,FluA-BLE.csv,FLUA
2024-10-14,0.0,none,FluA-BLE.csv,FLUA
2024-10-21,0.0,none,FluA-BLE.csv,FLUA
2024-10-28,0.0,start,FluA-BLE.csv,FLUA
2024-11-04,0.0,start,FluA-BLE.csv,FLUA
2024-11-11,0.0,start,FluA-BLE.csv,FLUA
2024-11-18,0.0,start,FluA-BLE.csv,FLUA
2024-11-25,0.0,start,FluA-BLE.csv,FLUA
2024-12-02,115273189111.47,start,FluA-BLE.csv,FLUA
2024-12-09,132666274608.049,on going,FluA-BLE.csv,FLUA
2024-12-16,842027741560.765,on going,FluA-BLE.csv,FLUA
2025-01-13,531080972040.659,on going,FluA-BLE.csv,FLUA
2025-01-20,645933143509.81,on going,FluA-BLE.csv,FLUA
2025-01-27,5932811817905.49,on going,FluA-BLE.csv,FLUA
2025-02-03,636279663109.137,on going,FluA-BLE.csv,FLUA
2025-02-10,1019968022512.38,on going,FluA-BLE.csv,FLUA
2025-02-17,1968656264846.86,on going,FluA-BLE.csv,FLUA
2025-02-24,1011555303720.99,on going,FluA-BLE.csv,FLUA
2025-03-03,351556623953.275,on going,FluA-BLE.csv,FLUA
