time,rna_copies,label
2023-06-26,0.08097833456864721,RSV
2023-07-03,-0.0063992374471278455,RSV
2023-07-10,-0.09377680946290293,RSV
2023-07-17,-0.05410183417815113,RSV
2023-07-24,0.0007329954651953494,RSV
2023-07-31,0.11554624384584719,RSV
2023-08-07,0.039004078258745974,RSV
2023-08-14,-0.03753808732835526,RSV
2023-08-21,-0.11408025291545648,RSV
2023-08-28,0.0007329954651953494,RSV
2023-09-04,0.0007329954651953494,RSV
2023-09-11,0.06900629024565558,RSV
2023-09-18,0.02349076039201543,RSV
2023-09-25,-0.022024769461624717,RSV
2023-10-02,-0.06754029931526488,RSV
2023-10-09,0.0007329954651953494,RSV
2023-10-16,0.041620537945776054,RSV
2023-10-23,0.014362176292055577,RSV
2023-10-30,0.05892050204863969,RSV
2023-11-06,0.08559304399721082,RSV
2023-11-13,0.07693766116672165,RSV
2023-11-20,0.22929621179450488,RSV
2023-11-27,0.6338438986775269,RSV
2023-12-04,1.0,RSV
2023-12-11,0.3046687556919823,RSV
2023-12-18,-0.011323721044671494,RSV
2023-12-25,-0.07537683537484996,RSV
2024-01-01,-0.2890744640974693,RSV
2024-01-08,-0.4992746076658353,RSV
2024-01-15,-0.4528604460634056,RSV
2024-01-22,0.22145139426291272,RSV
2024-01-29,-0.0885398157716946,RSV
2024-02-05,-0.14923312028803917,RSV
2024-02-12,-0.45068476303835253,RSV
2024-02-19,-0.1600559824689277,RSV
2024-02-26,0.05927425955937873,RSV
2024-03-04,-0.08622043020417079,RSV
2024-03-11,-0.1112582446530109,RSV
2024-03-18,-0.18049756803533865,RSV
2024-03-25,-0.03794439129266725,RSV
2024-04-01,-0.11529916480839245,RSV
2024-04-08,0.0007329954651953494,RSV
2024-04-15,0.0007329954651953494,RSV
2024-04-22,0.0007329954651953494,RSV
2024-04-29,0.0007329954651953494,RSV
2024-05-06,0.0007329954651953494,RSV
2024-05-13,0.0007329954651953494,RSV
2024-05-20,0.0007329954651953494,RSV
2024-05-27,0.0007329954651953494,RSV
2024-06-03,0.0007329954651953494,RSV
2024-06-10,0.0007329954651953494,RSV
2024-06-17,0.0007329954651953494,RSV
2024-06-24,0.0007329954651953494,RSV
2024-07-01,0.0007329954651953494,RSV
2024-07-08,0.0007329954651953494,RSV
2024-07-15,0.0007329954651953494,RSV
2024-07-22,0.0007329954651953494,RSV
2024-07-29,0.0007329954651953494,RSV
2024-08-05,0.0007329954651953494,RSV
2024-08-12,0.0007329954651953494,RSV
2024-08-19,0.0007329954651953494,RSV
2024-08-26,0.0007329954651953494,RSV
2024-09-02,0.0007329954651953494,RSV
2024-09-09,0.0007329954651953494,RSV
2024-09-16,0.0007329954651953494,RSV
2024-09-23,0.03380387567098609,RSV
2024-09-30,0.011756622200458929,RSV
2024-10-07,-0.010290631270068233,RSV
2024-10-14,0.6215121945228821,RSV
2024-10-21,0.4357465640864358,RSV
2024-10-28,0.01868124080368573,RSV
2024-11-04,-0.36446736185705847,RSV
2024-11-11,-0.09917336902549577,RSV
2024-11-18,-0.172295916393022,RSV
2024-11-25,-0.21827326984645046,RSV
2024-12-02,0.6677790540844659,RSV
2024-12-09,0.2482756672752604,RSV
2024-12-16,-0.15779284866638346,RSV
2024-12-23,-0.579729662523473,RSV
2025-01-06,0.03628973462999956,RSV
2025-01-13,0.205881963161234,RSV
2025-01-20,0.9116349388410212,RSV
2025-01-27,0.8163109248598756,RSV
2025-02-03,-0.15356656185321108,RSV
2025-02-10,-0.0008892896830268291,RSV
2025-02-17,-0.107403337068806,RSV
2025-02-24,-0.031466057390936004,RSV
2025-03-03,-0.551371592466224,RSV
2025-03-10,0.1658010424480648,RSV
2025-03-17,-0.37735456708158244,RSV
2025-03-24,-0.5411177528860963,RSV
2025-03-31,-0.2638968705869306,RSV
2025-04-07,0.006548743490342259,RSV
2025-04-14,-0.03250438440407757,RSV
2025-04-21,-0.06802138376431384,RSV
2025-04-28,0.036262422911796016,RSV
2025-05-05,-0.1402260356460239,RSV
2025-05-12,0.005791505681950266,RSV
2025-05-19,-0.05036327653096203,RSV
2025-05-26,-0.06850462451172348,RSV
2025-06-02,-0.206979864465561,RSV
2025-06-09,0.0007329954651953494,RSV
2025-06-16,0.0007329954651953494,RSV
2025-06-23,0.0007329954651953494,RSV
